"acc","accept_status","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","checkbox_status","clock_backend","color_backend","compensation","coordinates","correct","correct_block_activation","correct_block_exit","correct_instructions_1_heb","correct_instructions_2_heb","correct_keyboard_response","correct_response","count_block_activation","count_block_exit","count_block_info_QA","count_cont_e_block_message","count_cont_e_block_message_heb","count_e_block_loop","count_e_block_sequence","count_end_of_experiment","count_end_of_experiment_heb","count_experiment","count_experimental_loop","count_form_consent","count_form_consent_heb","count_info_forms","count_instructions_1","count_instructions_1_heb","count_instructions_2","count_instructions_2_heb","count_keyboard_response","count_listen_message","count_logger","count_p_block_loop","count_p_block_sequence","count_p_feedback","count_p_feedback_heb","count_pause_feedback","count_pause_feedback_heb","count_personal_details_form_1","count_personal_details_form_1_heb","count_personal_details_form_2","count_personal_details_form_2_heb","count_post_loop_blank","count_practice_loop","count_pre_e_block_message","count_pre_e_block_message_heb","count_pre_p_block_message","count_pre_p_block_message_heb","count_reset_feedback","count_stimulus_image","count_stimulus_sound","count_timeout_message","count_timeout_sound","count_trial_sequence","datetime","description","disable_garbage_collection","experiment_file","experiment_path","expyriment_opengl","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","keyboard_backend","live_row","live_row_p_block_loop","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","practice","pygame_doublebuf","repeat_cycle","response","response_block_activation","response_block_exit","response_block_info_QA","response_instructions_1","response_instructions_1_heb","response_instructions_2","response_instructions_2_heb","response_keyboard_response","response_time","response_time_block_activation","response_time_block_exit","response_time_block_info_QA","response_time_instructions_1","response_time_instructions_1_heb","response_time_instructions_2","response_time_instructions_2_heb","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_age","subject_education","subject_gender","subject_handedness","subject_hebrew_native","subject_language_other","subject_nr","subject_other_native_lang","subject_parity","time_block_activation","time_block_exit","time_block_info_QA","time_cont_e_block_message","time_cont_e_block_message_heb","time_e_block_loop","time_e_block_sequence","time_end_of_experiment","time_end_of_experiment_heb","time_experiment","time_experimental_loop","time_form_consent","time_form_consent_heb","time_info_forms","time_instructions_1","time_instructions_1_heb","time_instructions_2","time_instructions_2_heb","time_keyboard_response","time_listen_message","time_logger","time_p_block_loop","time_p_block_sequence","time_p_feedback","time_p_feedback_heb","time_pause_feedback","time_pause_feedback_heb","time_personal_details_form_1","time_personal_details_form_1_heb","time_personal_details_form_2","time_personal_details_form_2_heb","time_post_loop_blank","time_practice_loop","time_pre_e_block_message","time_pre_e_block_message_heb","time_pre_p_block_message","time_pre_p_block_message_heb","time_reset_feedback","time_stimulus_image","time_stimulus_sound","time_timeout_message","time_timeout_sound","time_trial_sequence","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"87.0967741935","yes","87.0967741935","1334.25806452","1334.25806452","white","yes","xpyriment","קראתי והבנתי את המידע שלמעלה","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","j","2","1","NA","NA","0","1","0","NA","0","0","0","NA","0","0","NA","0","NA","0","218","218","218","0","0","NA","0","NA","0","NA","0","NA","0","2","0","NA","0","NA","0","2","218","218","218","218","218","Sat Oct 30 10:41:28 2021","Forced-choice identification task with a practice and an experimental phase","yes","NAP_HEB_HN_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides","yes","no","sans","no","20","no","black","no","הבא","yes","768","legacy","92","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides/subject-33.csv","xpyriment","Kafkaesque Koffka","3.2.7","no","no","0","j","f","space","NA","NA","space","NA","space","j","1615","481663","62245","NA","NA","43366","NA","57430","1615","2","legacy","1024","1","44100","-16","experiment","mesal","2","1","1","1","2"," English; German","33","","odd","495877","909401","NA","NA","971652","977541","495873","NA","NA","5436","494882","NA","5443","5443","NA","268830","NA","312202","1297774","1296270","1299392","376214","370108","NA","417946","NA","909401","NA","197996","NA","253929","907657","369698","NA","495877","NA","370112","NA","1297774","1297774","1204604","1204600","1296267","NAP perception","81","124086","93","yes","1024"
"87.2340425532","yes","87.2340425532","1332.75531915","1332.75531915","white","yes","xpyriment","קראתי והבנתי את המידע שלמעלה","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","j","2","1","NA","NA","0","1","0","NA","0","0","0","NA","0","0","NA","0","NA","0","219","219","219","0","0","NA","0","NA","0","NA","0","NA","0","2","0","NA","0","NA","0","2","219","219","219","219","219","Sat Oct 30 10:41:28 2021","Forced-choice identification task with a practice and an experimental phase","yes","NAP_HEB_HN_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides","yes","no","sans","no","20","no","black","no","הבא","yes","768","legacy","93","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides/subject-33.csv","xpyriment","Kafkaesque Koffka","3.2.7","no","no","0","j","f","space","NA","NA","space","NA","space","j","1193","481663","62245","NA","NA","43366","NA","57430","1193","2","legacy","1024","1","44100","-16","experiment","lemal","2","1","1","1","2"," English; German","33","","odd","495877","909401","NA","NA","971652","977541","495873","NA","NA","5436","494882","NA","5443","5443","NA","268830","NA","312202","1301446","1299942","1302642","376214","370108","NA","417946","NA","909401","NA","197996","NA","253929","907657","369698","NA","495877","NA","370112","NA","1301445","1301445","1204604","1204600","1299938","NAP perception","82","125279","94","yes","1024"
"87.3684210526","yes","87.3684210526","1334.97894737","1334.97894737","white","yes","xpyriment","קראתי והבנתי את המידע שלמעלה","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","j","2","1","NA","NA","0","1","0","NA","0","0","0","NA","0","0","NA","0","NA","0","220","220","220","0","0","NA","0","NA","0","NA","0","NA","0","2","0","NA","0","NA","0","2","220","220","220","220","220","Sat Oct 30 10:41:28 2021","Forced-choice identification task with a practice and an experimental phase","yes","NAP_HEB_HN_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides","yes","no","sans","no","20","no","black","no","הבא","yes","768","legacy","94","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides/subject-33.csv","xpyriment","Kafkaesque Koffka","3.2.7","no","no","0","j","f","space","NA","NA","space","NA","space","j","1544","481663","62245","NA","NA","43366","NA","57430","1544","2","legacy","1024","1","44100","-16","experiment","enfal","2","1","1","1","2"," English; German","33","","odd","495877","909401","NA","NA","971652","977541","495873","NA","NA","5436","494882","NA","5443","5443","NA","268830","NA","312202","1304691","1303187","1306237","376214","370108","NA","417946","NA","909401","NA","197996","NA","253929","907657","369698","NA","495877","NA","370112","NA","1304691","1304691","1204604","1204600","1303183","NAP perception","83","126823","95","yes","1024"
"86.4583333333","yes","86.4583333333","1352.32291667","1352.32291667","white","yes","xpyriment","קראתי והבנתי את המידע שלמעלה","legacy","legacy","0","uniform","0","0","0","undefined","undefined","0","f","2","1","NA","NA","0","1","0","NA","0","0","0","NA","0","0","NA","0","NA","0","221","221","221","0","0","NA","0","NA","0","NA","0","NA","0","2","0","NA","0","NA","0","2","221","221","221","221","221","Sat Oct 30 10:41:28 2021","Forced-choice identification task with a practice and an experimental phase","yes","NAP_HEB_HN_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides","yes","no","sans","no","20","no","black","no","הבא","yes","768","legacy","95","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides/subject-33.csv","xpyriment","Kafkaesque Koffka","3.2.7","no","no","0","None","f","space","NA","NA","space","NA","space","None","3000","481663","62245","NA","NA","43366","NA","57430","3000","2","legacy","1024","1","44100","-16","experiment","lval","2","1","1","1","2"," English; German","33","","odd","495877","909401","NA","NA","971652","977541","495873","NA","NA","5436","494882","NA","5443","5443","NA","268830","NA","312202","1308306","1306802","1312312","376214","370108","NA","417946","NA","909401","NA","197996","NA","253929","907657","369698","NA","495877","NA","370112","NA","1308305","1308305","1311312","1311308","1306799","NAP perception","83","129823","96","yes","1024"
"86.5979381443","yes","86.5979381443","1349.48453608","1349.48453608","white","yes","xpyriment","קראתי והבנתי את המידע שלמעלה","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","j","2","1","NA","NA","0","1","0","NA","0","0","0","NA","0","0","NA","0","NA","0","222","222","222","0","0","NA","0","NA","0","NA","0","NA","0","2","0","NA","0","NA","0","2","222","222","222","222","222","Sat Oct 30 10:41:28 2021","Forced-choice identification task with a practice and an experimental phase","yes","NAP_HEB_HN_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides","yes","no","sans","no","20","no","black","no","הבא","yes","768","legacy","96","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides/subject-33.csv","xpyriment","Kafkaesque Koffka","3.2.7","no","no","0","j","f","space","NA","NA","space","NA","space","j","1077","481663","62245","NA","NA","43366","NA","57430","1077","2","legacy","1024","1","44100","-16","experiment","elval","2","1","1","1","2"," English; German","33","","odd","495877","909401","NA","NA","971652","977541","495873","NA","NA","5436","494882","NA","5443","5443","NA","268830","NA","312202","1314367","1312864","1315447","376214","370108","NA","417946","NA","909401","NA","197996","NA","253929","907657","369698","NA","495877","NA","370112","NA","1314367","1314367","1311312","1311308","1312861","NAP perception","84","130900","97","yes","1024"
"86.7346938776","yes","86.7346938776","1343.81632653","1343.81632653","white","yes","xpyriment","קראתי והבנתי את המידע שלמעלה","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","j","2","1","NA","NA","0","1","0","NA","0","0","0","NA","0","0","NA","0","NA","0","223","223","223","0","0","NA","0","NA","0","NA","0","NA","0","2","0","NA","0","NA","0","2","223","223","223","223","223","Sat Oct 30 10:41:28 2021","Forced-choice identification task with a practice and an experimental phase","yes","NAP_HEB_HN_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides","yes","no","sans","no","20","no","black","no","הבא","yes","768","legacy","97","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides/subject-33.csv","xpyriment","Kafkaesque Koffka","3.2.7","no","no","0","j","f","space","NA","NA","space","NA","space","j","794","481663","62245","NA","NA","43366","NA","57430","794","2","legacy","1024","1","44100","-16","experiment","zemal","2","1","1","1","2"," English; German","33","","odd","495877","909401","NA","NA","971652","977541","495873","NA","NA","5436","494882","NA","5443","5443","NA","268830","NA","312202","1317488","1315984","1318284","376214","370108","NA","417946","NA","909401","NA","197996","NA","253929","907657","369698","NA","495877","NA","370112","NA","1317487","1317487","1311312","1311308","1315980","NAP perception","85","131694","98","yes","1024"
"86.8686868687","yes","86.8686868687","1357.34343434","1357.34343434","white","yes","xpyriment","קראתי והבנתי את המידע שלמעלה","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","f","2","1","NA","NA","0","1","0","NA","0","0","0","NA","0","0","NA","0","NA","0","224","224","224","0","0","NA","0","NA","0","NA","0","NA","0","2","0","NA","0","NA","0","2","224","224","224","224","224","Sat Oct 30 10:41:28 2021","Forced-choice identification task with a practice and an experimental phase","yes","NAP_HEB_HN_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides","yes","no","sans","no","20","no","black","no","הבא","yes","768","legacy","98","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides/subject-33.csv","xpyriment","Kafkaesque Koffka","3.2.7","no","no","0","f","f","space","NA","NA","space","NA","space","f","2683","481663","62245","NA","NA","43366","NA","57430","2683","2","legacy","1024","1","44100","-16","experiment","nfal","2","1","1","1","2"," English; German","33","","odd","495877","909401","NA","NA","971652","977541","495873","NA","NA","5436","494882","NA","5443","5443","NA","268830","NA","312202","1320336","1318832","1323022","376214","370108","NA","417946","NA","909401","NA","197996","NA","253929","907657","369698","NA","495877","NA","370112","NA","1320336","1320336","1311312","1311308","1318829","NAP perception","86","134377","99","yes","1024"
"87","yes","87","1358.98","1358.98","white","yes","xpyriment","קראתי והבנתי את המידע שלמעלה","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","f","2","1","NA","NA","0","1","0","NA","0","0","0","NA","0","0","NA","0","NA","0","225","225","225","0","0","NA","0","NA","0","NA","0","NA","0","2","0","NA","0","NA","0","2","225","225","225","225","225","Sat Oct 30 10:41:28 2021","Forced-choice identification task with a practice and an experimental phase","yes","NAP_HEB_HN_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides","yes","no","sans","no","20","no","black","no","הבא","yes","768","legacy","99","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides/subject-33.csv","xpyriment","Kafkaesque Koffka","3.2.7","no","no","0","f","f","space","NA","NA","space","NA","space","f","1521","481663","62245","NA","NA","43366","NA","57430","1521","2","legacy","1024","1","44100","-16","experiment","spal","2","1","1","1","2"," English; German","33","","odd","495877","909401","NA","NA","971652","977541","495873","NA","NA","5436","494882","NA","5443","5443","NA","268830","NA","312202","1325114","1323610","1326637","376214","370108","NA","417946","NA","909401","NA","197996","NA","253929","907657","369698","NA","495877","NA","370112","NA","1325113","1325113","1311312","1311308","1323607","NAP perception","87","135898","100","yes","1024"
"87.1287128713","yes","87.1287128713","1351.91089109","1351.91089109","white","yes","xpyriment","קראתי והבנתי את המידע שלמעלה","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","j","2","1","NA","NA","0","1","0","NA","0","0","0","NA","0","0","NA","0","NA","0","226","226","226","0","0","NA","0","NA","0","NA","0","NA","0","2","0","NA","0","NA","0","2","226","226","226","226","226","Sat Oct 30 10:41:28 2021","Forced-choice identification task with a practice and an experimental phase","yes","NAP_HEB_HN_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides","yes","no","sans","no","20","no","black","no","הבא","yes","768","legacy","100","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides/subject-33.csv","xpyriment","Kafkaesque Koffka","3.2.7","no","no","0","j","f","space","NA","NA","space","NA","space","j","645","481663","62245","NA","NA","43366","NA","57430","645","2","legacy","1024","1","44100","-16","experiment","melal","2","1","1","1","2"," English; German","33","","odd","495877","909401","NA","NA","971652","977541","495873","NA","NA","5436","494882","NA","5443","5443","NA","268830","NA","312202","1328686","1327182","1329333","376214","370108","NA","417946","NA","909401","NA","197996","NA","253929","907657","369698","NA","495877","NA","370112","NA","1328686","1328686","1311312","1311308","1327178","NAP perception","88","136543","101","yes","1024"
"86.2745098039","yes","86.2745098039","1361.95098039","1361.95098039","white","yes","xpyriment","קראתי והבנתי את המידע שלמעלה","legacy","legacy","0","uniform","0","0","0","undefined","undefined","0","f","2","1","NA","NA","0","1","0","NA","0","0","0","NA","0","0","NA","0","NA","0","227","227","227","0","0","NA","0","NA","0","NA","0","NA","0","2","0","NA","0","NA","0","2","227","227","227","227","227","Sat Oct 30 10:41:28 2021","Forced-choice identification task with a practice and an experimental phase","yes","NAP_HEB_HN_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides","yes","no","sans","no","20","no","black","no","הבא","yes","768","legacy","101","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides/subject-33.csv","xpyriment","Kafkaesque Koffka","3.2.7","no","no","0","j","f","space","NA","NA","space","NA","space","j","2376","481663","62245","NA","NA","43366","NA","57430","2376","2","legacy","1024","1","44100","-16","experiment","npal","2","1","1","1","2"," English; German","33","","odd","495877","909401","NA","NA","971652","977541","495873","NA","NA","5436","494882","NA","5443","5443","NA","268830","NA","312202","1331393","1329889","1333772","376214","370108","NA","417946","NA","909401","NA","197996","NA","253929","907657","369698","NA","495877","NA","370112","NA","1331393","1331393","1311312","1311308","1329885","NAP perception","88","138919","102","yes","1024"
"85.4368932039","yes","85.4368932039","1377.85436893","1377.85436893","white","yes","xpyriment","קראתי והבנתי את המידע שלמעלה","legacy","legacy","0","uniform","0","0","0","undefined","undefined","0","f","2","1","NA","NA","0","1","0","NA","0","0","0","NA","0","0","NA","0","NA","0","228","228","228","0","0","NA","0","NA","0","NA","0","NA","0","2","0","NA","0","NA","0","2","228","228","228","228","228","Sat Oct 30 10:41:28 2021","Forced-choice identification task with a practice and an experimental phase","yes","NAP_HEB_HN_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides","yes","no","sans","no","20","no","black","no","הבא","yes","768","legacy","102","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides/subject-33.csv","xpyriment","Kafkaesque Koffka","3.2.7","no","no","0","None","f","space","NA","NA","space","NA","space","None","3000","481663","62245","NA","NA","43366","NA","57430","3000","2","legacy","1024","1","44100","-16","experiment","mzal","2","1","1","1","2"," English; German","33","","odd","495877","909401","NA","NA","971652","977541","495873","NA","NA","5436","494882","NA","5443","5443","NA","268830","NA","312202","1335838","1334334","1339843","376214","370108","NA","417946","NA","909401","NA","197996","NA","253929","907657","369698","NA","495877","NA","370112","NA","1335838","1335838","1338843","1338839","1334330","NAP perception","88","141919","103","yes","1024"
"85.5769230769","yes","85.5769230769","1379.49038462","1379.49038462","white","yes","xpyriment","קראתי והבנתי את המידע שלמעלה","legacy","legacy","0","uniform","1","0","0","undefined","undefined","1","f","2","1","NA","NA","0","1","0","NA","0","0","0","NA","0","0","NA","0","NA","0","229","229","229","0","0","NA","0","NA","0","NA","0","NA","0","2","0","NA","0","NA","0","2","229","229","229","229","229","Sat Oct 30 10:41:28 2021","Forced-choice identification task with a practice and an experimental phase","yes","NAP_HEB_HN_4blocks_noglides.osexp","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides","yes","no","sans","no","20","no","black","no","הבא","yes","768","legacy","103","9","0","/Users/aviadalbert/Documents/Academisch/UoC/Dissertation/Experiment/OpenSesame/NAP-FC/NAP_HEB_HN_4blocks_noglides/subject-33.csv","xpyriment","Kafkaesque Koffka","3.2.7","no","no","0","f","f","space","NA","NA","space","NA","space","f","1548","481663","62245","NA","NA","43366","NA","57430","1548","2","legacy","1024","1","44100","-16","experiment","vnal","2","1","1","1","2"," English; German","33","","odd","495877","909401","NA","NA","971652","977541","495873","NA","NA","5436","494882","NA","5443","5443","NA","268830","NA","312202","1341872","1340367","1343423","376214","370108","NA","417946","NA","909401","NA","197996","NA","253929","907657","369698","NA","495877","NA","370112","NA","1341872","1341872","1338843","1338839","1340364","NAP perception","89","143467","104","yes","1024"
